zip,modzcta,dbn,feeder_school,n_hs_applicants,n_testers,n_offers,year,positive,total,modzcta_cum_perc_pos,3_2020,4_2020,5_2020,6_2020,7_2020,8_2020,9_2020,10_2020,11_2020,12_2020
11205,11205,14K157,P.S./I.S. 157 THE BENJAMIN FRANKLIN HEALTH & SCIENCE ACADEMY (14K157),55,16,5,2020,723,3549,20.4,NA,110.3,13.2,NA,NA,0,0,0,0,11
11206,11206,14K071,JUAN MOREL CAMPOS SECONDARY SCHOOL,5,5,5,2015,1602,7240,22.1,24.2,159.2,26.5,NA,NA,NA,NA,NA,NA,6.9
11206,11206,14K318,I.S. 318 EUGENIO MARIA DE HOSTOS,220,220,29,2015,1602,7240,22.1,24.2,159.2,26.5,NA,NA,NA,NA,NA,NA,6.9
11206,11206,14K582,M.S. 582,10,10,5,2015,1602,7240,22.1,24.2,159.2,26.5,NA,NA,NA,NA,NA,NA,6.9
11206,11206,14K586,LYONS COMMUNITY SCHOOL,5,5,5,2015,1602,7240,22.1,24.2,159.2,26.5,NA,NA,NA,NA,NA,NA,6.9
11206,11206,14K614,YOUNG WOMEN'S LEADERSHIP SCHOOL OF BROOKLYN,5,5,5,2015,1602,7240,22.1,24.2,159.2,26.5,NA,NA,NA,NA,NA,NA,6.9
11206,11206,14K071,JUAN MOREL CAMPOS SECONDARY SCHOOL,87,7,5,2016,1602,7240,22.1,24.2,159.2,26.5,NA,NA,NA,NA,NA,NA,6.9
11206,11206,14K318,I.S. 318 EUGENIO MARIA DE HOSTOS,503,209,28,2016,1602,7240,22.1,24.2,159.2,26.5,NA,NA,NA,NA,NA,NA,6.9
11206,11206,14K582,M.S. 582,86,15,5,2016,1602,7240,22.1,24.2,159.2,26.5,NA,NA,NA,NA,NA,NA,6.9
11206,11206,14K586,LYONS COMMUNITY SCHOOL,51,5,5,2016,1602,7240,22.1,24.2,159.2,26.5,NA,NA,NA,NA,NA,NA,6.9
11206,11206,14K614,YOUNG WOMEN'S LEADERSHIP SCHOOL OF BROOKLYN,42,9,5,2016,1602,7240,22.1,24.2,159.2,26.5,NA,NA,NA,NA,NA,NA,6.9
11206,11206,14K071,JUAN MOREL CAMPOS SECONDARY SCHOOL,85,5,5,2017,1602,7240,22.1,24.2,159.2,26.5,NA,NA,NA,NA,NA,NA,6.9
11206,11206,14K318,I.S. 318 EUGENIO MARIA DE HOSTOS,467,222,27,2017,1602,7240,22.1,24.2,159.2,26.5,NA,NA,NA,NA,NA,NA,6.9
11206,11206,14K582,M.S. 582,100,5,5,2017,1602,7240,22.1,24.2,159.2,26.5,NA,NA,NA,NA,NA,NA,6.9
11206,11206,14K586,LYONS COMMUNITY SCHOOL,72,6,5,2017,1602,7240,22.1,24.2,159.2,26.5,NA,NA,NA,NA,NA,NA,6.9
11206,11206,14K614,YOUNG WOMEN'S LEADERSHIP SCHOOL OF BROOKLYN,50,5,5,2017,1602,7240,22.1,24.2,159.2,26.5,NA,NA,NA,NA,NA,NA,6.9
11206,11206,14K071,JUAN MOREL CAMPOS SECONDARY SCHOOL,67,5,5,2018,1602,7240,22.1,24.2,159.2,26.5,NA,NA,NA,NA,NA,NA,6.9
11206,11206,14K318,I.S. 318 EUGENIO MARIA DE HOSTOS,356,158,23,2018,1602,7240,22.1,24.2,159.2,26.5,NA,NA,NA,NA,NA,NA,6.9
11206,11206,14K582,M.S. 582,87,35,5,2018,1602,7240,22.1,24.2,159.2,26.5,NA,NA,NA,NA,NA,NA,6.9
11206,11206,14K586,LYONS COMMUNITY SCHOOL,57,5,5,2018,1602,7240,22.1,24.2,159.2,26.5,NA,NA,NA,NA,NA,NA,6.9
11206,11206,14K614,YOUNG WOMEN'S LEADERSHIP SCHOOL OF BROOKLYN,56,10,5,2018,1602,7240,22.1,24.2,159.2,26.5,NA,NA,NA,NA,NA,NA,6.9
11206,11206,14K071,JUAN MOREL CAMPOS SECONDARY SCHOOL (14K071),62,5,5,2019,1602,7240,22.1,24.2,159.2,26.5,NA,NA,NA,NA,NA,NA,6.9
11206,11206,14K318,I.S. 318 EUGENIO MARIA DE HOSTOS (14K318),403,180,18,2019,1602,7240,22.1,24.2,159.2,26.5,NA,NA,NA,NA,NA,NA,6.9
11206,11206,14K582,M.S. 582 (14K582),94,26,5,2019,1602,7240,22.1,24.2,159.2,26.5,NA,NA,NA,NA,NA,NA,6.9
11206,11206,14K586,LYONS COMMUNITY SCHOOL (14K586),43,5,5,2019,1602,7240,22.1,24.2,159.2,26.5,NA,NA,NA,NA,NA,NA,6.9
11206,11206,14K614,YOUNG WOMEN'S LEADERSHIP SCHOOL OF BROOKLYN (14K614),41,10,5,2019,1602,7240,22.1,24.2,159.2,26.5,NA,NA,NA,NA,NA,NA,6.9
11206,11206,14K071,JUAN MOREL CAMPOS SECONDARY SCHOOL (14K071),58,5,5,2020,1602,7240,22.1,24.2,159.2,26.5,NA,NA,NA,NA,NA,NA,6.9
11206,11206,14K318,I.S. 318 EUGENIO MARIA DE HOSTOS (14K318),419,158,29,2020,1602,7240,22.1,24.2,159.2,26.5,NA,NA,NA,NA,NA,NA,6.9
11206,11206,14K582,M.S. 582 (14K582),109,22,5,2020,1602,7240,22.1,24.2,159.2,26.5,NA,NA,NA,NA,NA,NA,6.9
11206,11206,14K586,LYONS COMMUNITY SCHOOL (14K586),52,5,5,2020,1602,7240,22.1,24.2,159.2,26.5,NA,NA,NA,NA,NA,NA,6.9
11206,11206,14K614,YOUNG WOMEN'S LEADERSHIP SCHOOL OF BROOKLYN (14K614),29,8,5,2020,1602,7240,22.1,24.2,159.2,26.5,NA,NA,NA,NA,NA,NA,6.9
11207,11207,19K089,P.S. 089 CYPRESS HILLS,13,13,5,2015,2076,7617,27.3,35.9,233.6,35.9,7.9,NA,NA,NA,0,5.6,11.2
11207,11207,19K292,J.H.S. 292 MARGARET S. DOUGLAS,55,55,5,2015,2076,7617,27.3,35.9,233.6,35.9,7.9,NA,NA,NA,0,5.6,11.2
11207,11207,19K409,EAST NEW YORK FAMILY ACADEMY,10,10,5,2015,2076,7617,27.3,35.9,233.6,35.9,7.9,NA,NA,NA,0,5.6,11.2
11207,11207,19K654,VAN SICLEN COMMUNITY MIDDLE SCHOOL,19,19,5,2015,2076,7617,27.3,35.9,233.6,35.9,7.9,NA,NA,NA,0,5.6,11.2
11207,11207,19K663,SCHOOL OF THE FUTURE BROOKLYN,15,15,5,2015,2076,7617,27.3,35.9,233.6,35.9,7.9,NA,NA,NA,0,5.6,11.2
11207,11207,32K045,P.S./I.S. 045 HORACE E. GREENE,22,22,5,2015,2076,7617,27.3,35.9,233.6,35.9,7.9,NA,NA,NA,0,5.6,11.2
11207,11207,32K384,P.S./I.S. 384 FRANCES E. CARTER,5,5,5,2015,2076,7617,27.3,35.9,233.6,35.9,7.9,NA,NA,NA,0,5.6,11.2
11207,11207,32K562,EVERGREEN MIDDLE SCHOOL FOR URBAN EXPLORATION,12,12,5,2015,2076,7617,27.3,35.9,233.6,35.9,7.9,NA,NA,NA,0,5.6,11.2
11207,11207,19K089,P.S. 089 CYPRESS HILLS,60,10,5,2016,2076,7617,27.3,35.9,233.6,35.9,7.9,NA,NA,NA,0,5.6,11.2
11207,11207,19K292,J.H.S. 292 MARGARET S. DOUGLAS,222,56,6,2016,2076,7617,27.3,35.9,233.6,35.9,7.9,NA,NA,NA,0,5.6,11.2
11207,11207,19K409,EAST NEW YORK FAMILY ACADEMY,75,13,5,2016,2076,7617,27.3,35.9,233.6,35.9,7.9,NA,NA,NA,0,5.6,11.2
11207,11207,19K654,VAN SICLEN COMMUNITY MIDDLE SCHOOL,121,16,5,2016,2076,7617,27.3,35.9,233.6,35.9,7.9,NA,NA,NA,0,5.6,11.2
11207,11207,19K663,SCHOOL OF THE FUTURE BROOKLYN,44,16,5,2016,2076,7617,27.3,35.9,233.6,35.9,7.9,NA,NA,NA,0,5.6,11.2
11207,11207,32K045,P.S./I.S. 045 HORACE E. GREENE,69,17,5,2016,2076,7617,27.3,35.9,233.6,35.9,7.9,NA,NA,NA,0,5.6,11.2
11207,11207,32K384,P.S./I.S. 384 FRANCES E. CARTER,68,9,5,2016,2076,7617,27.3,35.9,233.6,35.9,7.9,NA,NA,NA,0,5.6,11.2
11207,11207,32K562,EVERGREEN MIDDLE SCHOOL FOR URBAN EXPLORATION,97,9,5,2016,2076,7617,27.3,35.9,233.6,35.9,7.9,NA,NA,NA,0,5.6,11.2
11207,11207,19K089,P.S. 089 CYPRESS HILLS,54,17,5,2017,2076,7617,27.3,35.9,233.6,35.9,7.9,NA,NA,NA,0,5.6,11.2
11207,11207,19K292,J.H.S. 292 MARGARET S. DOUGLAS,209,81,9,2017,2076,7617,27.3,35.9,233.6,35.9,7.9,NA,NA,NA,0,5.6,11.2
11207,11207,19K409,EAST NEW YORK FAMILY ACADEMY,71,10,5,2017,2076,7617,27.3,35.9,233.6,35.9,7.9,NA,NA,NA,0,5.6,11.2
11207,11207,19K654,VAN SICLEN COMMUNITY MIDDLE SCHOOL,89,15,5,2017,2076,7617,27.3,35.9,233.6,35.9,7.9,NA,NA,NA,0,5.6,11.2
11207,11207,19K663,SCHOOL OF THE FUTURE BROOKLYN,63,12,5,2017,2076,7617,27.3,35.9,233.6,35.9,7.9,NA,NA,NA,0,5.6,11.2
11207,11207,32K045,P.S./I.S. 045 HORACE E. GREENE,63,24,5,2017,2076,7617,27.3,35.9,233.6,35.9,7.9,NA,NA,NA,0,5.6,11.2
11207,11207,32K384,P.S./I.S. 384 FRANCES E. CARTER,58,8,5,2017,2076,7617,27.3,35.9,233.6,35.9,7.9,NA,NA,NA,0,5.6,11.2
11207,11207,32K562,EVERGREEN MIDDLE SCHOOL FOR URBAN EXPLORATION,96,10,5,2017,2076,7617,27.3,35.9,233.6,35.9,7.9,NA,NA,NA,0,5.6,11.2
11207,11207,19K089,P.S. 089 CYPRESS HILLS,51,17,5,2018,2076,7617,27.3,35.9,233.6,35.9,7.9,NA,NA,NA,0,5.6,11.2
11207,11207,19K292,J.H.S. 292 MARGARET S. DOUGLAS,199,43,5,2018,2076,7617,27.3,35.9,233.6,35.9,7.9,NA,NA,NA,0,5.6,11.2
11207,11207,19K409,EAST NEW YORK FAMILY ACADEMY,73,5,5,2018,2076,7617,27.3,35.9,233.6,35.9,7.9,NA,NA,NA,0,5.6,11.2
11207,11207,19K654,VAN SICLEN COMMUNITY MIDDLE SCHOOL,102,8,5,2018,2076,7617,27.3,35.9,233.6,35.9,7.9,NA,NA,NA,0,5.6,11.2
11207,11207,19K663,SCHOOL OF THE FUTURE BROOKLYN,59,5,5,2018,2076,7617,27.3,35.9,233.6,35.9,7.9,NA,NA,NA,0,5.6,11.2
11207,11207,32K045,P.S./I.S. 045 HORACE E. GREENE,75,56,5,2018,2076,7617,27.3,35.9,233.6,35.9,7.9,NA,NA,NA,0,5.6,11.2
11207,11207,32K384,P.S. /I.S. 384 FRANCES E. CARTER,69,14,5,2018,2076,7617,27.3,35.9,233.6,35.9,7.9,NA,NA,NA,0,5.6,11.2
11207,11207,32K562,EVERGREEN MIDDLE SCHOOL FOR URBAN EXPLORATION,122,53,5,2018,2076,7617,27.3,35.9,233.6,35.9,7.9,NA,NA,NA,0,5.6,11.2
11207,11207,19K089,P.S. 089 CYPRESS HILLS (19K089),65,21,5,2019,2076,7617,27.3,35.9,233.6,35.9,7.9,NA,NA,NA,0,5.6,11.2
11207,11207,19K292,J.H.S. 292 MARGARET S. DOUGLAS (19K292),187,41,5,2019,2076,7617,27.3,35.9,233.6,35.9,7.9,NA,NA,NA,0,5.6,11.2
11207,11207,19K409,EAST NEW YORK FAMILY ACADEMY (19K409),63,20,5,2019,2076,7617,27.3,35.9,233.6,35.9,7.9,NA,NA,NA,0,5.6,11.2
11207,11207,19K654,VAN SICLEN COMMUNITY MIDDLE SCHOOL (19K654),94,13,5,2019,2076,7617,27.3,35.9,233.6,35.9,7.9,NA,NA,NA,0,5.6,11.2
11207,11207,19K663,SCHOOL OF THE FUTURE BROOKLYN (19K663),78,14,5,2019,2076,7617,27.3,35.9,233.6,35.9,7.9,NA,NA,NA,0,5.6,11.2
11207,11207,32K045,P.S./I.S. 045 HORACE E. GREENE (32K045),78,56,5,2019,2076,7617,27.3,35.9,233.6,35.9,7.9,NA,NA,NA,0,5.6,11.2
11207,11207,32K384,P.S. /I.S. 384 FRANCES E. CARTER (32K384),55,5,5,2019,2076,7617,27.3,35.9,233.6,35.9,7.9,NA,NA,NA,0,5.6,11.2
11207,11207,32K562,EVERGREEN MIDDLE SCHOOL FOR URBAN EXPLORATION (32K562),127,47,5,2019,2076,7617,27.3,35.9,233.6,35.9,7.9,NA,NA,NA,0,5.6,11.2
11207,11207,19K089,P.S. 089 CYPRESS HILLS (19K089),60,7,5,2020,2076,7617,27.3,35.9,233.6,35.9,7.9,NA,NA,NA,0,5.6,11.2
11207,11207,19K292,J.H.S. 292 MARGARET S. DOUGLAS (19K292),167,33,5,2020,2076,7617,27.3,35.9,233.6,35.9,7.9,NA,NA,NA,0,5.6,11.2
11207,11207,19K409,EAST NEW YORK FAMILY ACADEMY (19K409),69,5,5,2020,2076,7617,27.3,35.9,233.6,35.9,7.9,NA,NA,NA,0,5.6,11.2
11207,11207,19K654,VAN SICLEN COMMUNITY MIDDLE SCHOOL (19K654),105,5,5,2020,2076,7617,27.3,35.9,233.6,35.9,7.9,NA,NA,NA,0,5.6,11.2
11207,11207,19K663,SCHOOL OF THE FUTURE BROOKLYN (19K663),54,5,5,2020,2076,7617,27.3,35.9,233.6,35.9,7.9,NA,NA,NA,0,5.6,11.2
11207,11207,19K907,LEGACY SCHOOL OF THE ARTS (19K907),43,6,5,2020,2076,7617,27.3,35.9,233.6,35.9,7.9,NA,NA,NA,0,5.6,11.2
11207,11207,32K045,P.S./I.S. 045 HORACE E. GREENE (32K045),71,9,5,2020,2076,7617,27.3,35.9,233.6,35.9,7.9,NA,NA,NA,0,5.6,11.2
11207,11207,32K384,P.S. /I.S. 384 FRANCES E. CARTER (32K384),52,5,5,2020,2076,7617,27.3,35.9,233.6,35.9,7.9,NA,NA,NA,0,5.6,11.2
11207,11207,32K562,EVERGREEN MIDDLE SCHOOL FOR URBAN EXPLORATION (32K562),120,20,5,2020,2076,7617,27.3,35.9,233.6,35.9,7.9,NA,NA,NA,0,5.6,11.2
11208,11208,19K171,I.S. 171 ABRAHAM LINCOLN,28,28,5,2015,2379,7930,30,28.3,234.4,41.9,10.5,NA,NA,NA,NA,6.3,19.9
11208,11208,19K218,J.H.S. 218 JAMES P. SINNOTT,21,21,5,2015,2379,7930,30,28.3,234.4,41.9,10.5,NA,NA,NA,NA,6.3,19.9
11208,11208,19K404,ACADEMY FOR YOUNG WRITERS,7,7,5,2015,2379,7930,30,28.3,234.4,41.9,10.5,NA,NA,NA,NA,6.3,19.9
11208,11208,19K422,SPRING CREEK COMMUNITY SCHOOL,12,12,5,2015,2379,7930,30,28.3,234.4,41.9,10.5,NA,NA,NA,NA,6.3,19.9
11208,11208,19K661,VISTA ACADEMY,12,12,5,2015,2379,7930,30,28.3,234.4,41.9,10.5,NA,NA,NA,NA,6.3,19.9
11208,11208,19K662,LIBERTY AVENUE MIDDLE SCHOOL,30,30,5,2015,2379,7930,30,28.3,234.4,41.9,10.5,NA,NA,NA,NA,6.3,19.9
11208,11208,19K678,EAST NEW YORK MIDDLE SCHOOL OF EXCELLENCE,15,15,5,2015,2379,7930,30,28.3,234.4,41.9,10.5,NA,NA,NA,NA,6.3,19.9
11208,11208,19K760,HIGHLAND PARK COMMUNITY SCHOOL,5,5,5,2015,2379,7930,30,28.3,234.4,41.9,10.5,NA,NA,NA,NA,6.3,19.9
11208,11208,19K171,I.S. 171 ABRAHAM LINCOLN,157,15,5,2016,2379,7930,30,28.3,234.4,41.9,10.5,NA,NA,NA,NA,6.3,19.9
11208,11208,19K218,J.H.S. 218 JAMES P. SINNOTT,144,36,5,2016,2379,7930,30,28.3,234.4,41.9,10.5,NA,NA,NA,NA,6.3,19.9
11208,11208,19K404,ACADEMY FOR YOUNG WRITERS,62,8,5,2016,2379,7930,30,28.3,234.4,41.9,10.5,NA,NA,NA,NA,6.3,19.9
11208,11208,19K422,SPRING CREEK COMMUNITY SCHOOL,71,14,5,2016,2379,7930,30,28.3,234.4,41.9,10.5,NA,NA,NA,NA,6.3,19.9
11208,11208,19K661,VISTA ACADEMY,114,17,5,2016,2379,7930,30,28.3,234.4,41.9,10.5,NA,NA,NA,NA,6.3,19.9
11208,11208,19K662,LIBERTY AVENUE MIDDLE SCHOOL,157,31,5,2016,2379,7930,30,28.3,234.4,41.9,10.5,NA,NA,NA,NA,6.3,19.9
11208,11208,19K678,EAST NEW YORK MIDDLE SCHOOL OF EXCELLENCE,83,18,5,2016,2379,7930,30,28.3,234.4,41.9,10.5,NA,NA,NA,NA,6.3,19.9
11208,11208,19K760,HIGHLAND PARK COMMUNITY SCHOOL,101,14,5,2016,2379,7930,30,28.3,234.4,41.9,10.5,NA,NA,NA,NA,6.3,19.9
11208,11208,19K171,I.S. 171 ABRAHAM LINCOLN,151,11,5,2017,2379,7930,30,28.3,234.4,41.9,10.5,NA,NA,NA,NA,6.3,19.9
11208,11208,19K218,J.H.S. 218 JAMES P. SINNOTT,144,23,5,2017,2379,7930,30,28.3,234.4,41.9,10.5,NA,NA,NA,NA,6.3,19.9
11208,11208,19K404,ACADEMY FOR YOUNG WRITERS,72,7,5,2017,2379,7930,30,28.3,234.4,41.9,10.5,NA,NA,NA,NA,6.3,19.9
11208,11208,19K422,SPRING CREEK COMMUNITY SCHOOL,69,6,5,2017,2379,7930,30,28.3,234.4,41.9,10.5,NA,NA,NA,NA,6.3,19.9
11208,11208,19K661,VISTA ACADEMY,125,24,5,2017,2379,7930,30,28.3,234.4,41.9,10.5,NA,NA,NA,NA,6.3,19.9
11208,11208,19K662,LIBERTY AVENUE MIDDLE SCHOOL,152,12,5,2017,2379,7930,30,28.3,234.4,41.9,10.5,NA,NA,NA,NA,6.3,19.9
11208,11208,19K678,EAST NEW YORK MIDDLE SCHOOL OF EXCELLENCE,77,16,5,2017,2379,7930,30,28.3,234.4,41.9,10.5,NA,NA,NA,NA,6.3,19.9
11208,11208,19K760,HIGHLAND PARK COMMUNITY SCHOOL,96,10,5,2017,2379,7930,30,28.3,234.4,41.9,10.5,NA,NA,NA,NA,6.3,19.9
11208,11208,19K171,I.S. 171 ABRAHAM LINCOLN,154,5,5,2018,2379,7930,30,28.3,234.4,41.9,10.5,NA,NA,NA,NA,6.3,19.9
11208,11208,19K218,J.H.S. 218 JAMES P. SINNOTT,170,26,5,2018,2379,7930,30,28.3,234.4,41.9,10.5,NA,NA,NA,NA,6.3,19.9
11208,11208,19K404,ACADEMY FOR YOUNG WRITERS,76,13,5,2018,2379,7930,30,28.3,234.4,41.9,10.5,NA,NA,NA,NA,6.3,19.9
11208,11208,19K422,SPRING CREEK COMMUNITY SCHOOL,84,5,5,2018,2379,7930,30,28.3,234.4,41.9,10.5,NA,NA,NA,NA,6.3,19.9
11208,11208,19K661,VISTA ACADEMY,159,36,5,2018,2379,7930,30,28.3,234.4,41.9,10.5,NA,NA,NA,NA,6.3,19.9
11208,11208,19K662,LIBERTY AVENUE MIDDLE SCHOOL,173,21,5,2018,2379,7930,30,28.3,234.4,41.9,10.5,NA,NA,NA,NA,6.3,19.9
11208,11208,19K678,EAST NEW YORK MIDDLE SCHOOL OF EXCELLENCE,87,8,5,2018,2379,7930,30,28.3,234.4,41.9,10.5,NA,NA,NA,NA,6.3,19.9
11208,11208,19K760,HIGHLAND PARK COMMUNITY SCHOOL,94,17,5,2018,2379,7930,30,28.3,234.4,41.9,10.5,NA,NA,NA,NA,6.3,19.9
11208,11208,19K171,I.S. 171 ABRAHAM LINCOLN (19K171),143,15,5,2019,2379,7930,30,28.3,234.4,41.9,10.5,NA,NA,NA,NA,6.3,19.9
11208,11208,19K218,J.H.S. 218 JAMES P. SINNOTT (19K218),142,21,5,2019,2379,7930,30,28.3,234.4,41.9,10.5,NA,NA,NA,NA,6.3,19.9
11208,11208,19K404,ACADEMY FOR YOUNG WRITERS (19K404),62,7,5,2019,2379,7930,30,28.3,234.4,41.9,10.5,NA,NA,NA,NA,6.3,19.9
11208,11208,19K422,SPRING CREEK COMMUNITY SCHOOL (19K422),70,5,5,2019,2379,7930,30,28.3,234.4,41.9,10.5,NA,NA,NA,NA,6.3,19.9
11208,11208,19K661,VISTA ACADEMY (19K661),154,38,5,2019,2379,7930,30,28.3,234.4,41.9,10.5,NA,NA,NA,NA,6.3,19.9
11208,11208,19K662,LIBERTY AVENUE MIDDLE SCHOOL (19K662),174,29,5,2019,2379,7930,30,28.3,234.4,41.9,10.5,NA,NA,NA,NA,6.3,19.9
11208,11208,19K678,EAST NEW YORK MIDDLE SCHOOL OF EXCELLENCE (19K678),79,5,5,2019,2379,7930,30,28.3,234.4,41.9,10.5,NA,NA,NA,NA,6.3,19.9
11208,11208,19K760,HIGHLAND PARK COMMUNITY SCHOOL (19K760),121,17,5,2019,2379,7930,30,28.3,234.4,41.9,10.5,NA,NA,NA,NA,6.3,19.9
11208,11208,19K171,I.S. 171 ABRAHAM LINCOLN (19K171),104,14,5,2020,2379,7930,30,28.3,234.4,41.9,10.5,NA,NA,NA,NA,6.3,19.9
11208,11208,19K218,J.H.S. 218 JAMES P. SINNOTT (19K218),140,13,5,2020,2379,7930,30,28.3,234.4,41.9,10.5,NA,NA,NA,NA,6.3,19.9
11208,11208,19K404,ACADEMY FOR YOUNG WRITERS (19K404),67,5,5,2020,2379,7930,30,28.3,234.4,41.9,10.5,NA,NA,NA,NA,6.3,19.9
11208,11208,19K422,SPRING CREEK COMMUNITY SCHOOL (19K422),67,5,5,2020,2379,7930,30,28.3,234.4,41.9,10.5,NA,NA,NA,NA,6.3,19.9
11208,11208,19K661,VISTA ACADEMY (19K661),153,21,5,2020,2379,7930,30,28.3,234.4,41.9,10.5,NA,NA,NA,NA,6.3,19.9
11208,11208,19K662,LIBERTY AVENUE MIDDLE SCHOOL (19K662),162,22,5,2020,2379,7930,30,28.3,234.4,41.9,10.5,NA,NA,NA,NA,6.3,19.9
11208,11208,19K678,EAST NEW YORK MIDDLE SCHOOL OF EXCELLENCE (19K678),84,5,5,2020,2379,7930,30,28.3,234.4,41.9,10.5,NA,NA,NA,NA,6.3,19.9
11208,11208,19K760,HIGHLAND PARK COMMUNITY SCHOOL (19K760),102,20,5,2020,2379,7930,30,28.3,234.4,41.9,10.5,NA,NA,NA,NA,6.3,19.9
11209,11209,20K030,P.S./I.S. 30 MARY WHITE OVINGTON,62,62,6,2015,1128,5811,19.4,20.7,130.3,37,NA,NA,NA,0,NA,0,13.3
11209,11209,20K104,P.S./I.S. 104 THE FORT HAMILTON SCHOOL,74,74,11,2015,1128,5811,19.4,20.7,130.3,37,NA,NA,NA,0,NA,0,13.3
11209,11209,20K030,P.S./I.S. 30 MARY WHITE OVINGTON,134,56,6,2016,1128,5811,19.4,20.7,130.3,37,NA,NA,NA,0,NA,0,13.3
11209,11209,20K104,P.S./I.S. 104 THE FORT HAMILTON SCHOOL,168,73,7,2016,1128,5811,19.4,20.7,130.3,37,NA,NA,NA,0,NA,0,13.3
11209,11209,20K030,P.S./I.S. 30 MARY WHITE OVINGTON,124,51,6,2017,1128,5811,19.4,20.7,130.3,37,NA,NA,NA,0,NA,0,13.3
11209,11209,20K104,P.S./I.S. 104 THE FORT HAMILTON SCHOOL,170,87,11,2017,1128,5811,19.4,20.7,130.3,37,NA,NA,NA,0,NA,0,13.3
11209,11209,20K030,P.S./I.S. 30 MARY WHITE OVINGTON,128,48,11,2018,1128,5811,19.4,20.7,130.3,37,NA,NA,NA,0,NA,0,13.3
11209,11209,20K104,P.S./I.S. 104 THE FORT HAMILTON SCHOOL,154,64,10,2018,1128,5811,19.4,20.7,130.3,37,NA,NA,NA,0,NA,0,13.3
11209,11209,20K030,P.S./I.S. 30 MARY WHITE OVINGTON (20K030),133,52,8,2019,1128,5811,19.4,20.7,130.3,37,NA,NA,NA,0,NA,0,13.3
11209,11209,20K104,P.S./I.S. 104 THE FORT HAMILTON SCHOOL (20K104),165,62,7,2019,1128,5811,19.4,20.7,130.3,37,NA,NA,NA,0,NA,0,13.3
11209,11209,20K030,P.S./I.S. 30 MARY WHITE OVINGTON (20K030),119,42,9,2020,1128,5811,19.4,20.7,130.3,37,NA,NA,NA,0,NA,0,13.3
11209,11209,20K104,P.S./I.S. 104 THE FORT HAMILTON SCHOOL (20K104),157,62,7,2020,1128,5811,19.4,20.7,130.3,37,NA,NA,NA,0,NA,0,13.3
11210,11210,22K240,ANDRIES HUDDE,103,103,6,2015,1681,6133,27.4,38.1,214.7,33.5,10.7,NA,0,0,NA,NA,7.6
11210,11210,22K381,I. S. 381,29,29,5,2015,1681,6133,27.4,38.1,214.7,33.5,10.7,NA,0,0,NA,NA,7.6
11210,11210,22K240,ANDRIES HUDDE,301,77,5,2016,1681,6133,27.4,38.1,214.7,33.5,10.7,NA,0,0,NA,NA,7.6
11210,11210,22K381,I. S. 381,91,27,5,2016,1681,6133,27.4,38.1,214.7,33.5,10.7,NA,0,0,NA,NA,7.6
11210,11210,22K240,ANDRIES HUDDE,268,74,5,2017,1681,6133,27.4,38.1,214.7,33.5,10.7,NA,0,0,NA,NA,7.6
11210,11210,22K381,I. S. 381,102,30,5,2017,1681,6133,27.4,38.1,214.7,33.5,10.7,NA,0,0,NA,NA,7.6
11210,11210,22K240,ANDRIES HUDDE,236,38,5,2018,1681,6133,27.4,38.1,214.7,33.5,10.7,NA,0,0,NA,NA,7.6
11210,11210,22K381,I. S. 381,95,62,5,2018,1681,6133,27.4,38.1,214.7,33.5,10.7,NA,0,0,NA,NA,7.6
11210,11210,22K240,ANDRIES HUDDE (22K240),235,29,5,2019,1681,6133,27.4,38.1,214.7,33.5,10.7,NA,0,0,NA,NA,7.6
11210,11210,22K381,I. S. 381 (22K381),73,31,5,2019,1681,6133,27.4,38.1,214.7,33.5,10.7,NA,0,0,NA,NA,7.6
11210,11210,22K240,ANDRIES HUDDE (22K240),203,33,5,2020,1681,6133,27.4,38.1,214.7,33.5,10.7,NA,0,0,NA,NA,7.6
11210,11210,22K381,I. S. 381 (22K381),100,34,5,2020,1681,6133,27.4,38.1,214.7,33.5,10.7,NA,0,0,NA,NA,7.6
11211,11211,14K050,J.H.S. 050 JOHN D. WELLS,11,11,5,2015,2073,10675,19.4,25.6,116.1,12.8,4.9,NA,0,NA,NA,4.9,5.9
11211,11211,14K084,P.S. 084 JOSE DE DIEGO,5,5,5,2015,2073,10675,19.4,25.6,116.1,12.8,4.9,NA,0,NA,NA,4.9,5.9
11211,11211,14K577,CONSELYEA PREPARATORY SCHOOL,65,65,5,2015,2073,10675,19.4,25.6,116.1,12.8,4.9,NA,0,NA,NA,4.9,5.9
11211,11211,14K050,J.H.S. 050 JOHN D. WELLS,89,10,5,2016,2073,10675,19.4,25.6,116.1,12.8,4.9,NA,0,NA,NA,4.9,5.9
11211,11211,14K084,P.S. 084 JOSE DE DIEGO,68,22,5,2016,2073,10675,19.4,25.6,116.1,12.8,4.9,NA,0,NA,NA,4.9,5.9
11211,11211,14K577,CONSELYEA PREPARATORY SCHOOL,152,102,5,2016,2073,10675,19.4,25.6,116.1,12.8,4.9,NA,0,NA,NA,4.9,5.9
11211,11211,14K050,J.H.S. 050 JOHN D. WELLS,80,7,5,2017,2073,10675,19.4,25.6,116.1,12.8,4.9,NA,0,NA,NA,4.9,5.9
11211,11211,14K084,P.S. 084 JOSE DE DIEGO,69,18,5,2017,2073,10675,19.4,25.6,116.1,12.8,4.9,NA,0,NA,NA,4.9,5.9
