zip,modzcta,dbn,n_hs_applicants,n_testers,n_offers,year,borough,x3_2020,x4_2020,x5_2020,x6_2020,x7_2020,x8_2020,x9_2020,x10_2020,x11_2020,x12_2020,cum_ave_death_rate
11203,11203,18K763,70,36,5,2016,BROOKLYN,68.2,275.5,46.4,8.2,NA,0,0,NA,NA,13.6,66.38333333333334
11203,11203,22K109,78,20,5,2016,BROOKLYN,68.2,275.5,46.4,8.2,NA,0,0,NA,NA,13.6,66.38333333333334
11203,11203,17K181,83,28,5,2017,BROOKLYN,68.2,275.5,46.4,8.2,NA,0,0,NA,NA,13.6,66.38333333333334
11203,11203,17K722,72,13,5,2017,BROOKLYN,68.2,275.5,46.4,8.2,NA,0,0,NA,NA,13.6,66.38333333333334
11203,11203,18K285,191,45,5,2017,BROOKLYN,68.2,275.5,46.4,8.2,NA,0,0,NA,NA,13.6,66.38333333333334
11203,11203,18K581,32,18,5,2017,BROOKLYN,68.2,275.5,46.4,8.2,NA,0,0,NA,NA,13.6,66.38333333333334
11203,11203,18K763,70,34,5,2017,BROOKLYN,68.2,275.5,46.4,8.2,NA,0,0,NA,NA,13.6,66.38333333333334
11203,11203,22K109,101,12,5,2017,BROOKLYN,68.2,275.5,46.4,8.2,NA,0,0,NA,NA,13.6,66.38333333333334
11203,11203,17K181,77,32,5,2019,BROOKLYN,68.2,275.5,46.4,8.2,NA,0,0,NA,NA,13.6,66.38333333333334
11203,11203,17K722,103,30,5,2019,BROOKLYN,68.2,275.5,46.4,8.2,NA,0,0,NA,NA,13.6,66.38333333333334
11203,11203,18K285,227,55,5,2019,BROOKLYN,68.2,275.5,46.4,8.2,NA,0,0,NA,NA,13.6,66.38333333333334
11203,11203,18K581,73,8,5,2019,BROOKLYN,68.2,275.5,46.4,8.2,NA,0,0,NA,NA,13.6,66.38333333333334
11203,11203,18K763,115,55,5,2019,BROOKLYN,68.2,275.5,46.4,8.2,NA,0,0,NA,NA,13.6,66.38333333333334
11203,11203,22K109,60,13,5,2019,BROOKLYN,68.2,275.5,46.4,8.2,NA,0,0,NA,NA,13.6,66.38333333333334
11203,11203,17K181,82,17,5,2020,BROOKLYN,68.2,275.5,46.4,8.2,NA,0,0,NA,NA,13.6,66.38333333333334
11203,11203,17K722,94,12,5,2020,BROOKLYN,68.2,275.5,46.4,8.2,NA,0,0,NA,NA,13.6,66.38333333333334
11203,11203,18K285,267,46,5,2020,BROOKLYN,68.2,275.5,46.4,8.2,NA,0,0,NA,NA,13.6,66.38333333333334
11203,11203,18K581,92,7,5,2020,BROOKLYN,68.2,275.5,46.4,8.2,NA,0,0,NA,NA,13.6,66.38333333333334
11203,11203,18K763,115,31,5,2020,BROOKLYN,68.2,275.5,46.4,8.2,NA,0,0,NA,NA,13.6,66.38333333333334
11203,11203,22K109,61,7,5,2020,BROOKLYN,68.2,275.5,46.4,8.2,NA,0,0,NA,NA,13.6,66.38333333333334
11204,11204,20K180,90,90,17,2015,BROOKLYN,29.8,145.3,28.5,10.4,NA,NA,0,7.8,NA,15.6,42.8
11204,11204,20K192,14,14,5,2015,BROOKLYN,29.8,145.3,28.5,10.4,NA,NA,0,7.8,NA,15.6,42.8
11204,11204,20K223,124,124,13,2015,BROOKLYN,29.8,145.3,28.5,10.4,NA,NA,0,7.8,NA,15.6,42.8
11204,11204,20K227,199,199,23,2015,BROOKLYN,29.8,145.3,28.5,10.4,NA,NA,0,7.8,NA,15.6,42.8
11204,11204,20K609,13,13,5,2015,BROOKLYN,29.8,145.3,28.5,10.4,NA,NA,0,7.8,NA,15.6,42.8
11204,11204,20K686,5,5,5,2015,BROOKLYN,29.8,145.3,28.5,10.4,NA,NA,0,7.8,NA,15.6,42.8
11204,11204,21K096,65,65,6,2015,BROOKLYN,29.8,145.3,28.5,10.4,NA,NA,0,7.8,NA,15.6,42.8
11204,11204,21K121,12,12,5,2015,BROOKLYN,29.8,145.3,28.5,10.4,NA,NA,0,7.8,NA,15.6,42.8
11204,11204,21K226,32,32,5,2015,BROOKLYN,29.8,145.3,28.5,10.4,NA,NA,0,7.8,NA,15.6,42.8
11204,11204,20K180,170,94,19,2016,BROOKLYN,29.8,145.3,28.5,10.4,NA,NA,0,7.8,NA,15.6,42.8
11204,11204,20K192,49,6,5,2016,BROOKLYN,29.8,145.3,28.5,10.4,NA,NA,0,7.8,NA,15.6,42.8
11204,11204,20K223,337,132,16,2016,BROOKLYN,29.8,145.3,28.5,10.4,NA,NA,0,7.8,NA,15.6,42.8
11204,11204,20K227,454,196,22,2016,BROOKLYN,29.8,145.3,28.5,10.4,NA,NA,0,7.8,NA,15.6,42.8
11204,11204,20K609,70,21,5,2016,BROOKLYN,29.8,145.3,28.5,10.4,NA,NA,0,7.8,NA,15.6,42.8
11204,11204,20K686,62,58,42,2016,BROOKLYN,29.8,145.3,28.5,10.4,NA,NA,0,7.8,NA,15.6,42.8
11204,11204,21K096,231,70,5,2016,BROOKLYN,29.8,145.3,28.5,10.4,NA,NA,0,7.8,NA,15.6,42.8
11204,11204,21K121,29,7,5,2016,BROOKLYN,29.8,145.3,28.5,10.4,NA,NA,0,7.8,NA,15.6,42.8
11204,11204,21K226,107,32,5,2016,BROOKLYN,29.8,145.3,28.5,10.4,NA,NA,0,7.8,NA,15.6,42.8
11204,11204,20K180,175,113,38,2017,BROOKLYN,29.8,145.3,28.5,10.4,NA,NA,0,7.8,NA,15.6,42.8
11204,11204,20K192,67,14,5,2017,BROOKLYN,29.8,145.3,28.5,10.4,NA,NA,0,7.8,NA,15.6,42.8
11204,11204,20K223,324,142,19,2017,BROOKLYN,29.8,145.3,28.5,10.4,NA,NA,0,7.8,NA,15.6,42.8
11204,11204,20K227,463,197,25,2017,BROOKLYN,29.8,145.3,28.5,10.4,NA,NA,0,7.8,NA,15.6,42.8
11204,11204,20K609,77,24,5,2017,BROOKLYN,29.8,145.3,28.5,10.4,NA,NA,0,7.8,NA,15.6,42.8
11204,11204,20K686,85,80,46,2017,BROOKLYN,29.8,145.3,28.5,10.4,NA,NA,0,7.8,NA,15.6,42.8
11204,11204,21K096,261,114,9,2017,BROOKLYN,29.8,145.3,28.5,10.4,NA,NA,0,7.8,NA,15.6,42.8
11204,11204,21K121,31,7,5,2017,BROOKLYN,29.8,145.3,28.5,10.4,NA,NA,0,7.8,NA,15.6,42.8
11204,11204,21K226,100,44,7,2017,BROOKLYN,29.8,145.3,28.5,10.4,NA,NA,0,7.8,NA,15.6,42.8
11204,11204,20K180,146,81,24,2019,BROOKLYN,29.8,145.3,28.5,10.4,NA,NA,0,7.8,NA,15.6,42.8
11204,11204,20K192,60,17,5,2019,BROOKLYN,29.8,145.3,28.5,10.4,NA,NA,0,7.8,NA,15.6,42.8
11204,11204,20K223,298,119,13,2019,BROOKLYN,29.8,145.3,28.5,10.4,NA,NA,0,7.8,NA,15.6,42.8
11204,11204,20K227,611,210,20,2019,BROOKLYN,29.8,145.3,28.5,10.4,NA,NA,0,7.8,NA,15.6,42.8
11204,11204,20K609,79,14,5,2019,BROOKLYN,29.8,145.3,28.5,10.4,NA,NA,0,7.8,NA,15.6,42.8
11204,11204,20K686,54,48,19,2019,BROOKLYN,29.8,145.3,28.5,10.4,NA,NA,0,7.8,NA,15.6,42.8
11204,11204,21K096,283,89,5,2019,BROOKLYN,29.8,145.3,28.5,10.4,NA,NA,0,7.8,NA,15.6,42.8
11204,11204,21K121,39,13,5,2019,BROOKLYN,29.8,145.3,28.5,10.4,NA,NA,0,7.8,NA,15.6,42.8
11204,11204,21K226,134,56,5,2019,BROOKLYN,29.8,145.3,28.5,10.4,NA,NA,0,7.8,NA,15.6,42.8
11204,11204,20K180,169,92,18,2020,BROOKLYN,29.8,145.3,28.5,10.4,NA,NA,0,7.8,NA,15.6,42.8
11204,11204,20K192,60,9,5,2020,BROOKLYN,29.8,145.3,28.5,10.4,NA,NA,0,7.8,NA,15.6,42.8
11204,11204,20K223,316,96,12,2020,BROOKLYN,29.8,145.3,28.5,10.4,NA,NA,0,7.8,NA,15.6,42.8
11204,11204,20K227,516,164,18,2020,BROOKLYN,29.8,145.3,28.5,10.4,NA,NA,0,7.8,NA,15.6,42.8
11204,11204,20K609,71,15,5,2020,BROOKLYN,29.8,145.3,28.5,10.4,NA,NA,0,7.8,NA,15.6,42.8
11204,11204,20K686,53,41,25,2020,BROOKLYN,29.8,145.3,28.5,10.4,NA,NA,0,7.8,NA,15.6,42.8
11204,11204,21K096,267,71,5,2020,BROOKLYN,29.8,145.3,28.5,10.4,NA,NA,0,7.8,NA,15.6,42.8
11204,11204,21K121,28,6,5,2020,BROOKLYN,29.8,145.3,28.5,10.4,NA,NA,0,7.8,NA,15.6,42.8
11204,11204,21K226,101,43,5,2020,BROOKLYN,29.8,145.3,28.5,10.4,NA,NA,0,7.8,NA,15.6,42.8
11205,11205,13K113,58,58,5,2015,BROOKLYN,NA,110.3,13.2,NA,NA,0,0,0,0,11,30.875
11205,11205,13K265,10,10,5,2015,BROOKLYN,NA,110.3,13.2,NA,NA,0,0,0,0,11,30.875
11205,11205,13K492,26,26,5,2015,BROOKLYN,NA,110.3,13.2,NA,NA,0,0,0,0,11,30.875
11205,11205,13K691,20,20,5,2015,BROOKLYN,NA,110.3,13.2,NA,NA,0,0,0,0,11,30.875
11205,11205,14K157,8,8,5,2015,BROOKLYN,NA,110.3,13.2,NA,NA,0,0,0,0,11,30.875
11205,11205,13K113,127,34,5,2016,BROOKLYN,NA,110.3,13.2,NA,NA,0,0,0,0,11,30.875
11205,11205,13K265,35,5,5,2016,BROOKLYN,NA,110.3,13.2,NA,NA,0,0,0,0,11,30.875
11205,11205,13K492,65,24,5,2016,BROOKLYN,NA,110.3,13.2,NA,NA,0,0,0,0,11,30.875
11205,11205,13K691,79,14,5,2016,BROOKLYN,NA,110.3,13.2,NA,NA,0,0,0,0,11,30.875
11205,11205,14K157,70,15,5,2016,BROOKLYN,NA,110.3,13.2,NA,NA,0,0,0,0,11,30.875
11205,11205,13K113,89,20,5,2017,BROOKLYN,NA,110.3,13.2,NA,NA,0,0,0,0,11,30.875
11205,11205,13K265,37,5,5,2017,BROOKLYN,NA,110.3,13.2,NA,NA,0,0,0,0,11,30.875
11205,11205,13K492,58,26,5,2017,BROOKLYN,NA,110.3,13.2,NA,NA,0,0,0,0,11,30.875
11205,11205,13K691,76,17,5,2017,BROOKLYN,NA,110.3,13.2,NA,NA,0,0,0,0,11,30.875
11205,11205,14K157,64,15,5,2017,BROOKLYN,NA,110.3,13.2,NA,NA,0,0,0,0,11,30.875
11205,11205,13K113,106,19,5,2019,BROOKLYN,NA,110.3,13.2,NA,NA,0,0,0,0,11,30.875
11205,11205,13K265,30,5,5,2019,BROOKLYN,NA,110.3,13.2,NA,NA,0,0,0,0,11,30.875
11205,11205,13K492,68,27,7,2019,BROOKLYN,NA,110.3,13.2,NA,NA,0,0,0,0,11,30.875
11205,11205,13K691,74,17,5,2019,BROOKLYN,NA,110.3,13.2,NA,NA,0,0,0,0,11,30.875
11205,11205,14K157,68,58,5,2019,BROOKLYN,NA,110.3,13.2,NA,NA,0,0,0,0,11,30.875
11205,11205,13K113,105,35,5,2020,BROOKLYN,NA,110.3,13.2,NA,NA,0,0,0,0,11,30.875
11205,11205,13K265,16,5,5,2020,BROOKLYN,NA,110.3,13.2,NA,NA,0,0,0,0,11,30.875
11205,11205,13K492,61,31,5,2020,BROOKLYN,NA,110.3,13.2,NA,NA,0,0,0,0,11,30.875
11205,11205,13K691,75,12,5,2020,BROOKLYN,NA,110.3,13.2,NA,NA,0,0,0,0,11,30.875
11205,11205,14K157,55,16,5,2020,BROOKLYN,NA,110.3,13.2,NA,NA,0,0,0,0,11,30.875
11206,11206,14K071,5,5,5,2015,BROOKLYN,24.2,159.2,26.5,NA,NA,NA,NA,NA,NA,6.9,69.96666666666667
11206,11206,14K318,220,220,29,2015,BROOKLYN,24.2,159.2,26.5,NA,NA,NA,NA,NA,NA,6.9,69.96666666666667
11206,11206,14K582,10,10,5,2015,BROOKLYN,24.2,159.2,26.5,NA,NA,NA,NA,NA,NA,6.9,69.96666666666667
11206,11206,14K586,5,5,5,2015,BROOKLYN,24.2,159.2,26.5,NA,NA,NA,NA,NA,NA,6.9,69.96666666666667
11206,11206,14K614,5,5,5,2015,BROOKLYN,24.2,159.2,26.5,NA,NA,NA,NA,NA,NA,6.9,69.96666666666667
11206,11206,14K071,87,7,5,2016,BROOKLYN,24.2,159.2,26.5,NA,NA,NA,NA,NA,NA,6.9,69.96666666666667
11206,11206,14K318,503,209,28,2016,BROOKLYN,24.2,159.2,26.5,NA,NA,NA,NA,NA,NA,6.9,69.96666666666667
11206,11206,14K582,86,15,5,2016,BROOKLYN,24.2,159.2,26.5,NA,NA,NA,NA,NA,NA,6.9,69.96666666666667
11206,11206,14K586,51,5,5,2016,BROOKLYN,24.2,159.2,26.5,NA,NA,NA,NA,NA,NA,6.9,69.96666666666667
11206,11206,14K614,42,9,5,2016,BROOKLYN,24.2,159.2,26.5,NA,NA,NA,NA,NA,NA,6.9,69.96666666666667
11206,11206,14K071,85,5,5,2017,BROOKLYN,24.2,159.2,26.5,NA,NA,NA,NA,NA,NA,6.9,69.96666666666667
11206,11206,14K318,467,222,27,2017,BROOKLYN,24.2,159.2,26.5,NA,NA,NA,NA,NA,NA,6.9,69.96666666666667
11206,11206,14K582,100,5,5,2017,BROOKLYN,24.2,159.2,26.5,NA,NA,NA,NA,NA,NA,6.9,69.96666666666667
11206,11206,14K586,72,6,5,2017,BROOKLYN,24.2,159.2,26.5,NA,NA,NA,NA,NA,NA,6.9,69.96666666666667
11206,11206,14K614,50,5,5,2017,BROOKLYN,24.2,159.2,26.5,NA,NA,NA,NA,NA,NA,6.9,69.96666666666667
11206,11206,14K071,62,5,5,2019,BROOKLYN,24.2,159.2,26.5,NA,NA,NA,NA,NA,NA,6.9,69.96666666666667
11206,11206,14K318,403,180,18,2019,BROOKLYN,24.2,159.2,26.5,NA,NA,NA,NA,NA,NA,6.9,69.96666666666667
11206,11206,14K582,94,26,5,2019,BROOKLYN,24.2,159.2,26.5,NA,NA,NA,NA,NA,NA,6.9,69.96666666666667
11206,11206,14K586,43,5,5,2019,BROOKLYN,24.2,159.2,26.5,NA,NA,NA,NA,NA,NA,6.9,69.96666666666667
11206,11206,14K614,41,10,5,2019,BROOKLYN,24.2,159.2,26.5,NA,NA,NA,NA,NA,NA,6.9,69.96666666666667
11206,11206,14K071,58,5,5,2020,BROOKLYN,24.2,159.2,26.5,NA,NA,NA,NA,NA,NA,6.9,69.96666666666667
11206,11206,14K318,419,158,29,2020,BROOKLYN,24.2,159.2,26.5,NA,NA,NA,NA,NA,NA,6.9,69.96666666666667
11206,11206,14K582,109,22,5,2020,BROOKLYN,24.2,159.2,26.5,NA,NA,NA,NA,NA,NA,6.9,69.96666666666667
11206,11206,14K586,52,5,5,2020,BROOKLYN,24.2,159.2,26.5,NA,NA,NA,NA,NA,NA,6.9,69.96666666666667
11206,11206,14K614,29,8,5,2020,BROOKLYN,24.2,159.2,26.5,NA,NA,NA,NA,NA,NA,6.9,69.96666666666667
11207,11207,19K089,13,13,5,2015,BROOKLYN,35.9,233.6,35.9,7.9,NA,NA,NA,0,5.6,11.2,78.325
11207,11207,19K292,55,55,5,2015,BROOKLYN,35.9,233.6,35.9,7.9,NA,NA,NA,0,5.6,11.2,78.325
11207,11207,19K409,10,10,5,2015,BROOKLYN,35.9,233.6,35.9,7.9,NA,NA,NA,0,5.6,11.2,78.325
11207,11207,19K654,19,19,5,2015,BROOKLYN,35.9,233.6,35.9,7.9,NA,NA,NA,0,5.6,11.2,78.325
11207,11207,19K663,15,15,5,2015,BROOKLYN,35.9,233.6,35.9,7.9,NA,NA,NA,0,5.6,11.2,78.325
11207,11207,32K045,22,22,5,2015,BROOKLYN,35.9,233.6,35.9,7.9,NA,NA,NA,0,5.6,11.2,78.325
11207,11207,32K384,5,5,5,2015,BROOKLYN,35.9,233.6,35.9,7.9,NA,NA,NA,0,5.6,11.2,78.325
11207,11207,32K562,12,12,5,2015,BROOKLYN,35.9,233.6,35.9,7.9,NA,NA,NA,0,5.6,11.2,78.325
11207,11207,19K089,60,10,5,2016,BROOKLYN,35.9,233.6,35.9,7.9,NA,NA,NA,0,5.6,11.2,78.325
11207,11207,19K292,222,56,6,2016,BROOKLYN,35.9,233.6,35.9,7.9,NA,NA,NA,0,5.6,11.2,78.325
11207,11207,19K409,75,13,5,2016,BROOKLYN,35.9,233.6,35.9,7.9,NA,NA,NA,0,5.6,11.2,78.325
11207,11207,19K654,121,16,5,2016,BROOKLYN,35.9,233.6,35.9,7.9,NA,NA,NA,0,5.6,11.2,78.325
11207,11207,19K663,44,16,5,2016,BROOKLYN,35.9,233.6,35.9,7.9,NA,NA,NA,0,5.6,11.2,78.325
11207,11207,32K045,69,17,5,2016,BROOKLYN,35.9,233.6,35.9,7.9,NA,NA,NA,0,5.6,11.2,78.325
11207,11207,32K384,68,9,5,2016,BROOKLYN,35.9,233.6,35.9,7.9,NA,NA,NA,0,5.6,11.2,78.325
11207,11207,32K562,97,9,5,2016,BROOKLYN,35.9,233.6,35.9,7.9,NA,NA,NA,0,5.6,11.2,78.325
11207,11207,19K089,54,17,5,2017,BROOKLYN,35.9,233.6,35.9,7.9,NA,NA,NA,0,5.6,11.2,78.325
11207,11207,19K292,209,81,9,2017,BROOKLYN,35.9,233.6,35.9,7.9,NA,NA,NA,0,5.6,11.2,78.325
11207,11207,19K409,71,10,5,2017,BROOKLYN,35.9,233.6,35.9,7.9,NA,NA,NA,0,5.6,11.2,78.325
11207,11207,19K654,89,15,5,2017,BROOKLYN,35.9,233.6,35.9,7.9,NA,NA,NA,0,5.6,11.2,78.325
11207,11207,19K663,63,12,5,2017,BROOKLYN,35.9,233.6,35.9,7.9,NA,NA,NA,0,5.6,11.2,78.325
11207,11207,32K045,63,24,5,2017,BROOKLYN,35.9,233.6,35.9,7.9,NA,NA,NA,0,5.6,11.2,78.325
11207,11207,32K384,58,8,5,2017,BROOKLYN,35.9,233.6,35.9,7.9,NA,NA,NA,0,5.6,11.2,78.325
11207,11207,32K562,96,10,5,2017,BROOKLYN,35.9,233.6,35.9,7.9,NA,NA,NA,0,5.6,11.2,78.325
11207,11207,19K089,65,21,5,2019,BROOKLYN,35.9,233.6,35.9,7.9,NA,NA,NA,0,5.6,11.2,78.325
11207,11207,19K292,187,41,5,2019,BROOKLYN,35.9,233.6,35.9,7.9,NA,NA,NA,0,5.6,11.2,78.325
11207,11207,19K409,63,20,5,2019,BROOKLYN,35.9,233.6,35.9,7.9,NA,NA,NA,0,5.6,11.2,78.325
11207,11207,19K654,94,13,5,2019,BROOKLYN,35.9,233.6,35.9,7.9,NA,NA,NA,0,5.6,11.2,78.325
11207,11207,19K663,78,14,5,2019,BROOKLYN,35.9,233.6,35.9,7.9,NA,NA,NA,0,5.6,11.2,78.325
11207,11207,32K045,78,56,5,2019,BROOKLYN,35.9,233.6,35.9,7.9,NA,NA,NA,0,5.6,11.2,78.325
11207,11207,32K384,55,5,5,2019,BROOKLYN,35.9,233.6,35.9,7.9,NA,NA,NA,0,5.6,11.2,78.325
11207,11207,32K562,127,47,5,2019,BROOKLYN,35.9,233.6,35.9,7.9,NA,NA,NA,0,5.6,11.2,78.325
11207,11207,19K089,60,7,5,2020,BROOKLYN,35.9,233.6,35.9,7.9,NA,NA,NA,0,5.6,11.2,78.325
11207,11207,19K292,167,33,5,2020,BROOKLYN,35.9,233.6,35.9,7.9,NA,NA,NA,0,5.6,11.2,78.325
11207,11207,19K409,69,5,5,2020,BROOKLYN,35.9,233.6,35.9,7.9,NA,NA,NA,0,5.6,11.2,78.325
11207,11207,19K654,105,5,5,2020,BROOKLYN,35.9,233.6,35.9,7.9,NA,NA,NA,0,5.6,11.2,78.325
11207,11207,19K663,54,5,5,2020,BROOKLYN,35.9,233.6,35.9,7.9,NA,NA,NA,0,5.6,11.2,78.325
11207,11207,19K907,43,6,5,2020,BROOKLYN,35.9,233.6,35.9,7.9,NA,NA,NA,0,5.6,11.2,78.325
11207,11207,32K045,71,9,5,2020,BROOKLYN,35.9,233.6,35.9,7.9,NA,NA,NA,0,5.6,11.2,78.325
11207,11207,32K384,52,5,5,2020,BROOKLYN,35.9,233.6,35.9,7.9,NA,NA,NA,0,5.6,11.2,78.325
11207,11207,32K562,120,20,5,2020,BROOKLYN,35.9,233.6,35.9,7.9,NA,NA,NA,0,5.6,11.2,78.325
11208,11208,19K171,28,28,5,2015,BROOKLYN,28.3,234.4,41.9,10.5,NA,NA,NA,NA,6.3,19.9,78.775
11208,11208,19K218,21,21,5,2015,BROOKLYN,28.3,234.4,41.9,10.5,NA,NA,NA,NA,6.3,19.9,78.775
11208,11208,19K404,7,7,5,2015,BROOKLYN,28.3,234.4,41.9,10.5,NA,NA,NA,NA,6.3,19.9,78.775
11208,11208,19K422,12,12,5,2015,BROOKLYN,28.3,234.4,41.9,10.5,NA,NA,NA,NA,6.3,19.9,78.775
11208,11208,19K661,12,12,5,2015,BROOKLYN,28.3,234.4,41.9,10.5,NA,NA,NA,NA,6.3,19.9,78.775
11208,11208,19K662,30,30,5,2015,BROOKLYN,28.3,234.4,41.9,10.5,NA,NA,NA,NA,6.3,19.9,78.775
11208,11208,19K678,15,15,5,2015,BROOKLYN,28.3,234.4,41.9,10.5,NA,NA,NA,NA,6.3,19.9,78.775
11208,11208,19K760,5,5,5,2015,BROOKLYN,28.3,234.4,41.9,10.5,NA,NA,NA,NA,6.3,19.9,78.775
11208,11208,19K171,157,15,5,2016,BROOKLYN,28.3,234.4,41.9,10.5,NA,NA,NA,NA,6.3,19.9,78.775
11208,11208,19K218,144,36,5,2016,BROOKLYN,28.3,234.4,41.9,10.5,NA,NA,NA,NA,6.3,19.9,78.775
11208,11208,19K404,62,8,5,2016,BROOKLYN,28.3,234.4,41.9,10.5,NA,NA,NA,NA,6.3,19.9,78.775
11208,11208,19K422,71,14,5,2016,BROOKLYN,28.3,234.4,41.9,10.5,NA,NA,NA,NA,6.3,19.9,78.775
11208,11208,19K661,114,17,5,2016,BROOKLYN,28.3,234.4,41.9,10.5,NA,NA,NA,NA,6.3,19.9,78.775
11208,11208,19K662,157,31,5,2016,BROOKLYN,28.3,234.4,41.9,10.5,NA,NA,NA,NA,6.3,19.9,78.775
11208,11208,19K678,83,18,5,2016,BROOKLYN,28.3,234.4,41.9,10.5,NA,NA,NA,NA,6.3,19.9,78.775
11208,11208,19K760,101,14,5,2016,BROOKLYN,28.3,234.4,41.9,10.5,NA,NA,NA,NA,6.3,19.9,78.775
11208,11208,19K171,151,11,5,2017,BROOKLYN,28.3,234.4,41.9,10.5,NA,NA,NA,NA,6.3,19.9,78.775
11208,11208,19K218,144,23,5,2017,BROOKLYN,28.3,234.4,41.9,10.5,NA,NA,NA,NA,6.3,19.9,78.775
11208,11208,19K404,72,7,5,2017,BROOKLYN,28.3,234.4,41.9,10.5,NA,NA,NA,NA,6.3,19.9,78.775
11208,11208,19K422,69,6,5,2017,BROOKLYN,28.3,234.4,41.9,10.5,NA,NA,NA,NA,6.3,19.9,78.775
11208,11208,19K661,125,24,5,2017,BROOKLYN,28.3,234.4,41.9,10.5,NA,NA,NA,NA,6.3,19.9,78.775
11208,11208,19K662,152,12,5,2017,BROOKLYN,28.3,234.4,41.9,10.5,NA,NA,NA,NA,6.3,19.9,78.775
11208,11208,19K678,77,16,5,2017,BROOKLYN,28.3,234.4,41.9,10.5,NA,NA,NA,NA,6.3,19.9,78.775
11208,11208,19K760,96,10,5,2017,BROOKLYN,28.3,234.4,41.9,10.5,NA,NA,NA,NA,6.3,19.9,78.775
11208,11208,19K171,143,15,5,2019,BROOKLYN,28.3,234.4,41.9,10.5,NA,NA,NA,NA,6.3,19.9,78.775
11208,11208,19K218,142,21,5,2019,BROOKLYN,28.3,234.4,41.9,10.5,NA,NA,NA,NA,6.3,19.9,78.775
11208,11208,19K404,62,7,5,2019,BROOKLYN,28.3,234.4,41.9,10.5,NA,NA,NA,NA,6.3,19.9,78.775
11208,11208,19K422,70,5,5,2019,BROOKLYN,28.3,234.4,41.9,10.5,NA,NA,NA,NA,6.3,19.9,78.775
11208,11208,19K661,154,38,5,2019,BROOKLYN,28.3,234.4,41.9,10.5,NA,NA,NA,NA,6.3,19.9,78.775
11208,11208,19K662,174,29,5,2019,BROOKLYN,28.3,234.4,41.9,10.5,NA,NA,NA,NA,6.3,19.9,78.775
11208,11208,19K678,79,5,5,2019,BROOKLYN,28.3,234.4,41.9,10.5,NA,NA,NA,NA,6.3,19.9,78.775
11208,11208,19K760,121,17,5,2019,BROOKLYN,28.3,234.4,41.9,10.5,NA,NA,NA,NA,6.3,19.9,78.775
11208,11208,19K171,104,14,5,2020,BROOKLYN,28.3,234.4,41.9,10.5,NA,NA,NA,NA,6.3,19.9,78.775
11208,11208,19K218,140,13,5,2020,BROOKLYN,28.3,234.4,41.9,10.5,NA,NA,NA,NA,6.3,19.9,78.775
11208,11208,19K404,67,5,5,2020,BROOKLYN,28.3,234.4,41.9,10.5,NA,NA,NA,NA,6.3,19.9,78.775
11208,11208,19K422,67,5,5,2020,BROOKLYN,28.3,234.4,41.9,10.5,NA,NA,NA,NA,6.3,19.9,78.775
11208,11208,19K661,153,21,5,2020,BROOKLYN,28.3,234.4,41.9,10.5,NA,NA,NA,NA,6.3,19.9,78.775
11208,11208,19K662,162,22,5,2020,BROOKLYN,28.3,234.4,41.9,10.5,NA,NA,NA,NA,6.3,19.9,78.775
11208,11208,19K678,84,5,5,2020,BROOKLYN,28.3,234.4,41.9,10.5,NA,NA,NA,NA,6.3,19.9,78.775
11208,11208,19K760,102,20,5,2020,BROOKLYN,28.3,234.4,41.9,10.5,NA,NA,NA,NA,6.3,19.9,78.775
11209,11209,20K030,62,62,6,2015,BROOKLYN,20.7,130.3,37,NA,NA,NA,0,NA,0,13.3,47
11209,11209,20K104,74,74,11,2015,BROOKLYN,20.7,130.3,37,NA,NA,NA,0,NA,0,13.3,47
11209,11209,20K030,134,56,6,2016,BROOKLYN,20.7,130.3,37,NA,NA,NA,0,NA,0,13.3,47
11209,11209,20K104,168,73,7,2016,BROOKLYN,20.7,130.3,37,NA,NA,NA,0,NA,0,13.3,47
11209,11209,20K030,124,51,6,2017,BROOKLYN,20.7,130.3,37,NA,NA,NA,0,NA,0,13.3,47
11209,11209,20K104,170,87,11,2017,BROOKLYN,20.7,130.3,37,NA,NA,NA,0,NA,0,13.3,47
11209,11209,20K030,133,52,8,2019,BROOKLYN,20.7,130.3,37,NA,NA,NA,0,NA,0,13.3,47
11209,11209,20K104,165,62,7,2019,BROOKLYN,20.7,130.3,37,NA,NA,NA,0,NA,0,13.3,47
11209,11209,20K030,119,42,9,2020,BROOKLYN,20.7,130.3,37,NA,NA,NA,0,NA,0,13.3,47
11209,11209,20K104,157,62,7,2020,BROOKLYN,20.7,130.3,37,NA,NA,NA,0,NA,0,13.3,47
11210,11210,22K240,103,103,6,2015,BROOKLYN,38.1,214.7,33.5,10.7,NA,0,0,NA,NA,7.6,49.5
11210,11210,22K381,29,29,5,2015,BROOKLYN,38.1,214.7,33.5,10.7,NA,0,0,NA,NA,7.6,49.5
11210,11210,22K240,301,77,5,2016,BROOKLYN,38.1,214.7,33.5,10.7,NA,0,0,NA,NA,7.6,49.5
11210,11210,22K381,91,27,5,2016,BROOKLYN,38.1,214.7,33.5,10.7,NA,0,0,NA,NA,7.6,49.5
11210,11210,22K240,268,74,5,2017,BROOKLYN,38.1,214.7,33.5,10.7,NA,0,0,NA,NA,7.6,49.5
11210,11210,22K381,102,30,5,2017,BROOKLYN,38.1,214.7,33.5,10.7,NA,0,0,NA,NA,7.6,49.5
