zip,modzcta,dbn,n_hs_applicants,n_testers,n_offers,year,borough,positive,total,modzcta_cum_perc_pos
10457,10457,09X004,64,11,5,2016,BRONX,2082,7495,27.8
10457,10457,09X231,69,7,5,2016,BRONX,2082,7495,27.8
10457,10457,09X241,89,8,5,2016,BRONX,2082,7495,27.8
10457,10457,09X313,107,5,5,2016,BRONX,2082,7495,27.8
10457,10457,09X339,179,30,5,2016,BRONX,2082,7495,27.8
10457,10457,09X350,72,5,5,2016,BRONX,2082,7495,27.8
10457,10457,09X413,43,11,5,2016,BRONX,2082,7495,27.8
10457,10457,10X003,28,14,5,2016,BRONX,2082,7495,27.8
10457,10457,10X118,386,196,27,2016,BRONX,2082,7495,27.8
10457,10457,10X225,64,7,5,2016,BRONX,2082,7495,27.8
10457,10457,10X391,187,11,5,2016,BRONX,2082,7495,27.8
10457,10457,12X211,85,18,5,2016,BRONX,2082,7495,27.8
10457,10457,12X273,87,26,5,2016,BRONX,2082,7495,27.8
10457,10457,12X318,94,15,5,2016,BRONX,2082,7495,27.8
10457,10457,09X004,62,7,5,2017,BRONX,2082,7495,27.8
10457,10457,09X231,59,7,5,2017,BRONX,2082,7495,27.8
10457,10457,09X241,82,13,5,2017,BRONX,2082,7495,27.8
10457,10457,09X313,105,9,5,2017,BRONX,2082,7495,27.8
10457,10457,09X339,172,27,5,2017,BRONX,2082,7495,27.8
10457,10457,09X350,60,5,5,2017,BRONX,2082,7495,27.8
10457,10457,09X413,48,10,5,2017,BRONX,2082,7495,27.8
10457,10457,10X003,49,13,5,2017,BRONX,2082,7495,27.8
10457,10457,10X118,424,270,29,2017,BRONX,2082,7495,27.8
10457,10457,10X225,51,6,5,2017,BRONX,2082,7495,27.8
10457,10457,10X391,190,17,5,2017,BRONX,2082,7495,27.8
10457,10457,12X211,85,7,5,2017,BRONX,2082,7495,27.8
10457,10457,12X273,73,11,5,2017,BRONX,2082,7495,27.8
10457,10457,12X318,101,18,5,2017,BRONX,2082,7495,27.8
10457,10457,09X004,54,5,5,2019,BRONX,2082,7495,27.8
10457,10457,09X231,65,9,5,2019,BRONX,2082,7495,27.8
10457,10457,09X241,86,8,5,2019,BRONX,2082,7495,27.8
10457,10457,09X313,100,11,5,2019,BRONX,2082,7495,27.8
10457,10457,09X339,187,17,5,2019,BRONX,2082,7495,27.8
10457,10457,09X350,22,5,5,2019,BRONX,2082,7495,27.8
10457,10457,09X413,49,7,5,2019,BRONX,2082,7495,27.8
10457,10457,10X003,28,6,5,2019,BRONX,2082,7495,27.8
10457,10457,10X118,379,242,21,2019,BRONX,2082,7495,27.8
10457,10457,10X225,60,6,5,2019,BRONX,2082,7495,27.8
10457,10457,10X391,181,9,5,2019,BRONX,2082,7495,27.8
10457,10457,12X211,54,5,5,2019,BRONX,2082,7495,27.8
10457,10457,12X273,69,17,5,2019,BRONX,2082,7495,27.8
10457,10457,12X318,72,68,5,2019,BRONX,2082,7495,27.8
10457,10457,09X004,42,5,5,2020,BRONX,2082,7495,27.8
10457,10457,09X231,53,8,5,2020,BRONX,2082,7495,27.8
10457,10457,09X241,80,7,5,2020,BRONX,2082,7495,27.8
10457,10457,09X313,82,5,5,2020,BRONX,2082,7495,27.8
10457,10457,09X339,125,25,5,2020,BRONX,2082,7495,27.8
10457,10457,09X413,41,5,5,2020,BRONX,2082,7495,27.8
10457,10457,10X003,41,7,5,2020,BRONX,2082,7495,27.8
10457,10457,10X118,334,146,6,2020,BRONX,2082,7495,27.8
10457,10457,10X225,52,5,5,2020,BRONX,2082,7495,27.8
10457,10457,10X391,154,20,5,2020,BRONX,2082,7495,27.8
10457,10457,12X211,59,8,5,2020,BRONX,2082,7495,27.8
10457,10457,12X273,61,12,5,2020,BRONX,2082,7495,27.8
10457,10457,12X318,70,42,5,2020,BRONX,2082,7495,27.8
10458,10458,10X045,46,46,5,2015,BRONX,2034,7256,28
10458,10458,10X228,52,52,5,2015,BRONX,2034,7256,28
10458,10458,10X243,12,12,5,2015,BRONX,2034,7256,28
10458,10458,10X254,18,18,5,2015,BRONX,2034,7256,28
10458,10458,10X045,226,32,5,2016,BRONX,2034,7256,28
10458,10458,10X228,89,58,5,2016,BRONX,2034,7256,28
10458,10458,10X243,91,18,5,2016,BRONX,2034,7256,28
10458,10458,10X254,194,14,5,2016,BRONX,2034,7256,28
10458,10458,10X045,257,46,5,2017,BRONX,2034,7256,28
10458,10458,10X228,90,64,5,2017,BRONX,2034,7256,28
10458,10458,10X243,95,18,5,2017,BRONX,2034,7256,28
10458,10458,10X254,143,13,5,2017,BRONX,2034,7256,28
10458,10458,10X045,227,26,5,2019,BRONX,2034,7256,28
10458,10458,10X228,88,61,5,2019,BRONX,2034,7256,28
10458,10458,10X243,97,14,5,2019,BRONX,2034,7256,28
10458,10458,10X254,186,17,5,2019,BRONX,2034,7256,28
10458,10458,10X045,240,33,5,2020,BRONX,2034,7256,28
10458,10458,10X228,88,49,5,2020,BRONX,2034,7256,28
10458,10458,10X243,91,5,5,2020,BRONX,2034,7256,28
10458,10458,10X254,157,17,5,2020,BRONX,2034,7256,28
10459,10459,08X269,5,5,5,2015,BRONX,1483,4844,30.6
10459,10459,12X217,5,5,5,2015,BRONX,1483,4844,30.6
10459,10459,12X341,9,9,5,2015,BRONX,1483,4844,30.6
10459,10459,08X269,95,5,5,2016,BRONX,1483,4844,30.6
10459,10459,12X217,98,13,5,2016,BRONX,1483,4844,30.6
10459,10459,12X341,34,8,5,2016,BRONX,1483,4844,30.6
10459,10459,08X269,85,5,5,2017,BRONX,1483,4844,30.6
10459,10459,12X217,96,8,5,2017,BRONX,1483,4844,30.6
10459,10459,12X341,55,7,5,2017,BRONX,1483,4844,30.6
10459,10459,08X269,90,5,5,2019,BRONX,1483,4844,30.6
10459,10459,12X217,94,5,5,2019,BRONX,1483,4844,30.6
10459,10459,12X341,167,16,5,2019,BRONX,1483,4844,30.6
10459,10459,08X269,87,5,5,2020,BRONX,1483,4844,30.6
10459,10459,12X217,126,16,5,2020,BRONX,1483,4844,30.6
10459,10459,12X341,92,8,5,2020,BRONX,1483,4844,30.6
10460,10460,12X098,5,5,5,2015,BRONX,1635,5550,29.5
10460,10460,12X129,20,20,5,2015,BRONX,1635,5550,29.5
10460,10460,12X190,15,15,5,2015,BRONX,1635,5550,29.5
10460,10460,12X214,31,31,5,2015,BRONX,1635,5550,29.5
10460,10460,12X271,7,7,5,2015,BRONX,1635,5550,29.5
10460,10460,12X286,8,8,5,2015,BRONX,1635,5550,29.5
10460,10460,12X316,34,34,5,2015,BRONX,1635,5550,29.5
10460,10460,12X383,21,21,5,2015,BRONX,1635,5550,29.5
10460,10460,12X098,81,10,5,2016,BRONX,1635,5550,29.5
10460,10460,12X129,195,23,5,2016,BRONX,1635,5550,29.5
10460,10460,12X190,75,13,5,2016,BRONX,1635,5550,29.5
10460,10460,12X214,140,30,5,2016,BRONX,1635,5550,29.5
10460,10460,12X271,101,5,5,2016,BRONX,1635,5550,29.5
10460,10460,12X286,95,12,5,2016,BRONX,1635,5550,29.5
10460,10460,12X316,121,39,5,2016,BRONX,1635,5550,29.5
10460,10460,12X383,84,13,5,2016,BRONX,1635,5550,29.5
10460,10460,12X098,75,5,5,2017,BRONX,1635,5550,29.5
10460,10460,12X129,169,29,5,2017,BRONX,1635,5550,29.5
10460,10460,12X190,78,19,5,2017,BRONX,1635,5550,29.5
10460,10460,12X214,151,28,5,2017,BRONX,1635,5550,29.5
10460,10460,12X271,88,14,5,2017,BRONX,1635,5550,29.5
10460,10460,12X286,88,5,5,2017,BRONX,1635,5550,29.5
10460,10460,12X316,128,34,5,2017,BRONX,1635,5550,29.5
10460,10460,12X383,84,20,5,2017,BRONX,1635,5550,29.5
10460,10460,12X098,111,9,5,2019,BRONX,1635,5550,29.5
10460,10460,12X129,161,15,5,2019,BRONX,1635,5550,29.5
10460,10460,12X190,86,13,5,2019,BRONX,1635,5550,29.5
10460,10460,12X214,162,29,5,2019,BRONX,1635,5550,29.5
10460,10460,12X271,92,5,5,2019,BRONX,1635,5550,29.5
10460,10460,12X286,99,14,5,2019,BRONX,1635,5550,29.5
10460,10460,12X316,126,32,5,2019,BRONX,1635,5550,29.5
10460,10460,12X383,99,23,5,2019,BRONX,1635,5550,29.5
10460,10460,12X098,79,5,5,2020,BRONX,1635,5550,29.5
10460,10460,12X129,155,14,5,2020,BRONX,1635,5550,29.5
10460,10460,12X190,89,13,5,2020,BRONX,1635,5550,29.5
10460,10460,12X214,138,22,5,2020,BRONX,1635,5550,29.5
10460,10460,12X271,86,10,5,2020,BRONX,1635,5550,29.5
10460,10460,12X286,93,19,5,2020,BRONX,1635,5550,29.5
10460,10460,12X316,104,23,5,2020,BRONX,1635,5550,29.5
10460,10460,12X383,132,32,5,2020,BRONX,1635,5550,29.5
10461,10461,08X071,73,73,5,2015,BRONX,1867,6679,28
10461,10461,08X071,194,94,6,2016,BRONX,1867,6679,28
10461,10461,08X071,177,96,5,2017,BRONX,1867,6679,28
10461,10461,08X071,156,58,5,2019,BRONX,1867,6679,28
10461,10461,08X071,173,59,5,2020,BRONX,1867,6679,28
10462,10462,11X083,75,75,6,2015,BRONX,2263,8315,27.2
10462,10462,11X127,98,98,11,2015,BRONX,2263,8315,27.2
10462,10462,11X194,72,72,12,2015,BRONX,2263,8315,27.2
10462,10462,11X498,32,32,5,2015,BRONX,2263,8315,27.2
10462,10462,11X083,223,84,11,2016,BRONX,2263,8315,27.2
10462,10462,11X127,245,101,10,2016,BRONX,2263,8315,27.2
10462,10462,11X194,151,73,11,2016,BRONX,2263,8315,27.2
10462,10462,11X498,95,30,5,2016,BRONX,2263,8315,27.2
10462,10462,11X083,229,77,13,2017,BRONX,2263,8315,27.2
10462,10462,11X127,285,133,9,2017,BRONX,2263,8315,27.2
10462,10462,11X194,164,64,8,2017,BRONX,2263,8315,27.2
10462,10462,11X498,95,36,5,2017,BRONX,2263,8315,27.2
10462,10462,11X083,224,76,7,2019,BRONX,2263,8315,27.2
10462,10462,11X127,255,141,10,2019,BRONX,2263,8315,27.2
10462,10462,11X194,180,118,13,2019,BRONX,2263,8315,27.2
10462,10462,11X498,90,35,5,2019,BRONX,2263,8315,27.2
10462,10462,11X083,180,59,5,2020,BRONX,2263,8315,27.2
10462,10462,11X127,313,117,8,2020,BRONX,2263,8315,27.2
10462,10462,11X194,149,53,11,2020,BRONX,2263,8315,27.2
10462,10462,11X498,87,36,5,2020,BRONX,2263,8315,27.2
10463,10463,10X037,11,11,5,2015,BRONX,2009,8365,24
10463,10463,10X095,31,31,5,2015,BRONX,2009,8365,24
10463,10463,10X141,84,84,19,2015,BRONX,2009,8365,24
10463,10463,10X244,99,99,5,2015,BRONX,2009,8365,24
10463,10463,10X368,27,27,5,2015,BRONX,2009,8365,24
10463,10463,10X037,68,9,5,2016,BRONX,2009,8365,24
10463,10463,10X095,158,34,5,2016,BRONX,2009,8365,24
10463,10463,10X141,259,109,17,2016,BRONX,2009,8365,24
10463,10463,10X244,280,73,5,2016,BRONX,2009,8365,24
10463,10463,10X368,177,34,5,2016,BRONX,2009,8365,24
10463,10463,10X037,70,6,5,2017,BRONX,2009,8365,24
10463,10463,10X095,161,42,5,2017,BRONX,2009,8365,24
10463,10463,10X141,252,75,15,2017,BRONX,2009,8365,24
10463,10463,10X244,270,91,5,2017,BRONX,2009,8365,24
10463,10463,10X368,155,27,5,2017,BRONX,2009,8365,24
10463,10463,10X037,62,12,5,2019,BRONX,2009,8365,24
10463,10463,10X095,170,66,5,2019,BRONX,2009,8365,24
10463,10463,10X141,272,84,8,2019,BRONX,2009,8365,24
10463,10463,10X244,270,67,5,2019,BRONX,2009,8365,24
10463,10463,10X368,159,27,5,2019,BRONX,2009,8365,24
10463,10463,10X037,64,6,5,2020,BRONX,2009,8365,24
10463,10463,10X095,140,33,5,2020,BRONX,2009,8365,24
10463,10463,10X141,265,86,20,2020,BRONX,2009,8365,24
10463,10463,10X244,252,75,5,2020,BRONX,2009,8365,24
10463,10463,10X368,142,18,5,2020,BRONX,2009,8365,24
10464,10464,11X175,14,14,5,2015,BRONX,118,555,21.3
10464,10464,11X175,41,16,5,2016,BRONX,118,555,21.3
10464,10464,11X175,44,14,5,2017,BRONX,118,555,21.3
10464,10464,11X175,26,7,5,2019,BRONX,118,555,21.3
10464,10464,11X175,44,13,5,2020,BRONX,118,555,21.3
10465,10465,08X101,80,80,17,2015,BRONX,1478,5750,25.7
10465,10465,08X371,20,20,5,2015,BRONX,1478,5750,25.7
10465,10465,08X467,16,16,5,2015,BRONX,1478,5750,25.7
10465,10465,08X101,163,85,23,2016,BRONX,1478,5750,25.7
10465,10465,08X371,115,30,5,2016,BRONX,1478,5750,25.7
10465,10465,08X467,123,27,5,2016,BRONX,1478,5750,25.7
10465,10465,08X101,147,66,7,2017,BRONX,1478,5750,25.7
10465,10465,08X371,112,39,5,2017,BRONX,1478,5750,25.7
10465,10465,08X467,115,21,5,2017,BRONX,1478,5750,25.7
10465,10465,08X101,183,105,22,2019,BRONX,1478,5750,25.7
10465,10465,08X371,127,27,5,2019,BRONX,1478,5750,25.7
10465,10465,08X467,126,23,5,2019,BRONX,1478,5750,25.7
10465,10465,08X101,160,86,17,2020,BRONX,1478,5750,25.7
10465,10465,08X371,127,40,5,2020,BRONX,1478,5750,25.7
10465,10465,08X467,121,19,5,2020,BRONX,1478,5750,25.7
10466,10466,11X355,19,19,5,2015,BRONX,2385,7678,31.1
10466,10466,11X529,36,36,5,2015,BRONX,2385,7678,31.1
10466,10466,11X532,23,23,5,2015,BRONX,2385,7678,31.1
10466,10466,11X355,111,31,5,2016,BRONX,2385,7678,31.1
10466,10466,11X529,113,31,5,2016,BRONX,2385,7678,31.1
10466,10466,11X532,103,16,5,2016,BRONX,2385,7678,31.1
10466,10466,11X355,132,24,5,2017,BRONX,2385,7678,31.1
10466,10466,11X529,121,35,5,2017,BRONX,2385,7678,31.1
10466,10466,11X532,107,15,5,2017,BRONX,2385,7678,31.1
10466,10466,11X355,94,20,5,2019,BRONX,2385,7678,31.1
10466,10466,11X529,104,38,5,2019,BRONX,2385,7678,31.1
10466,10466,11X532,99,11,5,2019,BRONX,2385,7678,31.1
10466,10466,11X355,80,9,5,2020,BRONX,2385,7678,31.1
10466,10466,11X529,109,29,5,2020,BRONX,2385,7678,31.1
10466,10466,11X532,100,13,5,2020,BRONX,2385,7678,31.1
10467,10467,10X020,34,34,5,2015,BRONX,3373,11067,30.5
10467,10467,10X080,52,52,5,2015,BRONX,3373,11067,30.5
10467,10467,10X280,34,34,5,2015,BRONX,3373,11067,30.5
10467,10467,10X308,24,24,5,2015,BRONX,3373,11067,30.5
10467,10467,11X287,16,16,5,2015,BRONX,3373,11067,30.5
10467,10467,11X326,24,24,5,2015,BRONX,3373,11067,30.5
10467,10467,11X370,23,23,5,2015,BRONX,3373,11067,30.5
10467,10467,11X468,38,38,5,2015,BRONX,3373,11067,30.5
10467,10467,11X556,24,24,5,2015,BRONX,3373,11067,30.5
10467,10467,10X020,89,33,5,2016,BRONX,3373,11067,30.5
10467,10467,10X080,237,73,5,2016,BRONX,3373,11067,30.5
10467,10467,10X280,101,37,5,2016,BRONX,3373,11067,30.5
10467,10467,10X308,92,40,5,2016,BRONX,3373,11067,30.5
10467,10467,11X287,95,22,5,2016,BRONX,3373,11067,30.5
10467,10467,11X326,132,31,5,2016,BRONX,3373,11067,30.5
10467,10467,11X370,137,20,5,2016,BRONX,3373,11067,30.5
10467,10467,11X468,133,47,5,2016,BRONX,3373,11067,30.5
10467,10467,11X556,137,38,5,2016,BRONX,3373,11067,30.5
10467,10467,10X020,119,42,5,2017,BRONX,3373,11067,30.5
10467,10467,10X080,232,51,5,2017,BRONX,3373,11067,30.5
10467,10467,10X280,101,41,5,2017,BRONX,3373,11067,30.5
10467,10467,10X308,80,19,5,2017,BRONX,3373,11067,30.5
10467,10467,11X287,182,23,5,2017,BRONX,3373,11067,30.5
10467,10467,11X326,133,37,5,2017,BRONX,3373,11067,30.5
10467,10467,11X370,128,29,5,2017,BRONX,3373,11067,30.5
10467,10467,11X468,102,35,5,2017,BRONX,3373,11067,30.5
10467,10467,11X556,147,52,5,2017,BRONX,3373,11067,30.5
10467,10467,10X020,114,24,5,2019,BRONX,3373,11067,30.5
10467,10467,10X080,233,39,5,2019,BRONX,3373,11067,30.5
10467,10467,10X280,102,22,5,2019,BRONX,3373,11067,30.5
10467,10467,10X308,89,13,5,2019,BRONX,3373,11067,30.5
10467,10467,11X287,170,14,5,2019,BRONX,3373,11067,30.5
10467,10467,11X326,135,33,5,2019,BRONX,3373,11067,30.5
10467,10467,11X370,158,56,5,2019,BRONX,3373,11067,30.5
10467,10467,11X468,123,30,5,2019,BRONX,3373,11067,30.5
10467,10467,11X556,130,39,5,2019,BRONX,3373,11067,30.5
10467,10467,10X020,114,17,5,2020,BRONX,3373,11067,30.5
10467,10467,10X080,216,52,5,2020,BRONX,3373,11067,30.5
10467,10467,10X280,93,23,5,2020,BRONX,3373,11067,30.5
10467,10467,10X308,80,16,5,2020,BRONX,3373,11067,30.5
10467,10467,11X287,135,16,5,2020,BRONX,3373,11067,30.5
10467,10467,11X326,144,16,5,2020,BRONX,3373,11067,30.5
10467,10467,11X370,161,42,5,2020,BRONX,3373,11067,30.5
10467,10467,11X468,124,21,5,2020,BRONX,3373,11067,30.5
10467,10467,11X556,141,23,5,2020,BRONX,3373,11067,30.5
10468,10468,10X206,9,9,5,2015,BRONX,2739,9658,28.4
10468,10468,10X315,21,21,5,2015,BRONX,2739,9658,28.4
10468,10468,10X342,5,5,5,2015,BRONX,2739,9658,28.4
10468,10468,10X363,42,42,5,2015,BRONX,2739,9658,28.4
10468,10468,10X459,22,22,5,2015,BRONX,2739,9658,28.4
10468,10468,10X206,75,6,5,2016,BRONX,2739,9658,28.4
10468,10468,10X315,25,11,5,2016,BRONX,2739,9658,28.4
10468,10468,10X342,58,5,5,2016,BRONX,2739,9658,28.4
10468,10468,10X363,161,22,5,2016,BRONX,2739,9658,28.4
10468,10468,10X459,108,8,5,2016,BRONX,2739,9658,28.4
10468,10468,10X206,69,8,5,2017,BRONX,2739,9658,28.4
10468,10468,10X315,30,12,5,2017,BRONX,2739,9658,28.4
10468,10468,10X342,51,5,5,2017,BRONX,2739,9658,28.4
10468,10468,10X363,181,45,5,2017,BRONX,2739,9658,28.4
10468,10468,10X459,102,10,5,2017,BRONX,2739,9658,28.4
10468,10468,10X206,73,7,5,2019,BRONX,2739,9658,28.4
10468,10468,10X315,31,14,5,2019,BRONX,2739,9658,28.4
10468,10468,10X342,57,7,5,2019,BRONX,2739,9658,28.4
10468,10468,10X363,320,50,5,2019,BRONX,2739,9658,28.4
10468,10468,10X206,96,10,5,2020,BRONX,2739,9658,28.4
10468,10468,10X315,29,21,5,2020,BRONX,2739,9658,28.4
10468,10468,10X342,55,5,5,2020,BRONX,2739,9658,28.4
10468,10468,10X363,301,48,5,2020,BRONX,2739,9658,28.4
10469,10469,11X089,35,35,5,2015,BRONX,2988,9735,30.7
10469,10469,11X144,44,44,5,2015,BRONX,2988,9735,30.7
10469,10469,11X566,41,41,5,2015,BRONX,2988,9735,30.7
10469,10469,11X089,186,47,5,2016,BRONX,2988,9735,30.7
10469,10469,11X144,166,38,5,2016,BRONX,2988,9735,30.7
10469,10469,11X566,160,27,5,2016,BRONX,2988,9735,30.7
10469,10469,11X089,159,25,5,2017,BRONX,2988,9735,30.7
10469,10469,11X144,177,42,5,2017,BRONX,2988,9735,30.7
10469,10469,11X566,162,31,5,2017,BRONX,2988,9735,30.7
10469,10469,11X089,178,64,5,2019,BRONX,2988,9735,30.7
10469,10469,11X144,176,60,5,2019,BRONX,2988,9735,30.7
10469,10469,11X566,160,35,5,2019,BRONX,2988,9735,30.7
10469,10469,11X089,191,48,5,2020,BRONX,2988,9735,30.7
10469,10469,11X144,149,43,5,2020,BRONX,2988,9735,30.7
10469,10469,11X566,148,21,5,2020,BRONX,2988,9735,30.7
10470,10470,11X019,36,36,5,2015,BRONX,450,1793,25.1
10470,10470,11X019,57,27,5,2016,BRONX,450,1793,25.1
10470,10470,11X019,46,24,5,2017,BRONX,450,1793,25.1
10470,10470,11X019,60,30,5,2019,BRONX,450,1793,25.1
10470,10470,11X019,56,32,5,2020,BRONX,450,1793,25.1
10471,10471,NA,NA,NA,NA,NA,NA,791,3635,21.8
10472,10472,08X123,17,17,5,2015,BRONX,1944,6011,32.3
10472,10472,08X337,37,37,5,2015,BRONX,1944,6011,32.3
10472,10472,08X562,35,35,5,2015,BRONX,1944,6011,32.3
10472,10472,12X242,12,12,5,2015,BRONX,1944,6011,32.3
10472,10472,08X123,116,15,5,2016,BRONX,1944,6011,32.3
10472,10472,08X337,184,67,5,2016,BRONX,1944,6011,32.3
10472,10472,08X562,119,38,5,2016,BRONX,1944,6011,32.3
10472,10472,12X242,97,13,5,2016,BRONX,1944,6011,32.3
10472,10472,08X123,88,11,5,2017,BRONX,1944,6011,32.3
10472,10472,08X337,157,39,5,2017,BRONX,1944,6011,32.3
10472,10472,08X562,95,29,5,2017,BRONX,1944,6011,32.3
10472,10472,12X242,94,17,5,2017,BRONX,1944,6011,32.3
10472,10472,08X123,146,13,5,2019,BRONX,1944,6011,32.3
10472,10472,08X337,165,46,5,2019,BRONX,1944,6011,32.3
10472,10472,08X562,243,90,6,2019,BRONX,1944,6011,32.3
10472,10472,12X242,99,18,5,2019,BRONX,1944,6011,32.3
10472,10472,08X123,137,20,5,2020,BRONX,1944,6011,32.3
10472,10472,08X337,153,43,5,2020,BRONX,1944,6011,32.3
10472,10472,08X562,190,46,5,2020,BRONX,1944,6011,32.3
10472,10472,12X242,92,6,5,2020,BRONX,1944,6011,32.3
10473,10473,08X131,23,23,5,2015,BRONX,1918,6637,28.9
10473,10473,08X367,29,29,5,2015,BRONX,1918,6637,28.9
10473,10473,08X375,14,14,5,2015,BRONX,1918,6637,28.9
10473,10473,08X376,16,16,5,2015,BRONX,1918,6637,28.9
10473,10473,08X448,21,21,5,2015,BRONX,1918,6637,28.9
10473,10473,08X131,150,10,5,2016,BRONX,1918,6637,28.9
10473,10473,08X367,86,24,5,2016,BRONX,1918,6637,28.9
10473,10473,08X375,95,13,5,2016,BRONX,1918,6637,28.9
10473,10473,08X376,61,10,5,2016,BRONX,1918,6637,28.9
10473,10473,08X448,123,20,5,2016,BRONX,1918,6637,28.9
10473,10473,08X131,159,22,5,2017,BRONX,1918,6637,28.9
10473,10473,08X367,97,30,5,2017,BRONX,1918,6637,28.9
10473,10473,08X375,73,17,5,2017,BRONX,1918,6637,28.9
10473,10473,08X376,47,9,5,2017,BRONX,1918,6637,28.9
10473,10473,08X448,121,19,5,2017,BRONX,1918,6637,28.9
10473,10473,08X131,143,21,5,2019,BRONX,1918,6637,28.9
10473,10473,08X367,81,20,5,2019,BRONX,1918,6637,28.9
10473,10473,08X375,70,12,5,2019,BRONX,1918,6637,28.9
10473,10473,08X376,53,12,5,2019,BRONX,1918,6637,28.9
10473,10473,08X448,126,26,5,2019,BRONX,1918,6637,28.9
10473,10473,08X131,160,18,5,2020,BRONX,1918,6637,28.9
10473,10473,08X367,77,14,5,2020,BRONX,1918,6637,28.9
10473,10473,08X375,79,14,5,2020,BRONX,1918,6637,28.9
10473,10473,08X376,58,19,5,2020,BRONX,1918,6637,28.9
10473,10473,08X448,130,19,5,2020,BRONX,1918,6637,28.9
10474,10474,08X424,10,10,5,2015,BRONX,323,1084,29.8
10474,10474,08X424,99,6,5,2016,BRONX,323,1084,29.8
10474,10474,08X424,110,5,5,2017,BRONX,323,1084,29.8
10474,10474,08X424,101,5,5,2019,BRONX,323,1084,29.8
10474,10474,08X424,84,12,5,2020,BRONX,323,1084,29.8
10475,10475,11X180,140,140,7,2015,BRONX,1695,5778,29.3
10475,10475,11X181,142,142,12,2015,BRONX,1695,5778,29.3
10475,10475,11X462,23,23,5,2015,BRONX,1695,5778,29.3
10475,10475,11X180,289,138,5,2016,BRONX,1695,5778,29.3
10475,10475,11X181,261,107,7,2016,BRONX,1695,5778,29.3
10475,10475,11X462,85,21,5,2016,BRONX,1695,5778,29.3
10475,10475,11X180,305,151,5,2017,BRONX,1695,5778,29.3
10475,10475,11X181,290,124,8,2017,BRONX,1695,5778,29.3
10475,10475,11X462,94,24,5,2017,BRONX,1695,5778,29.3
10475,10475,11X180,357,255,7,2019,BRONX,1695,5778,29.3
10475,10475,11X181,276,108,8,2019,BRONX,1695,5778,29.3
10475,10475,11X462,76,8,5,2019,BRONX,1695,5778,29.3
10475,10475,11X180,365,149,5,2020,BRONX,1695,5778,29.3
10475,10475,11X181,279,108,6,2020,BRONX,1695,5778,29.3
10475,10475,11X462,62,11,5,2020,BRONX,1695,5778,29.3
11001,11429,NA,NA,NA,NA,NA,NA,941,3041,30.9
11003,11411,NA,NA,NA,NA,NA,NA,681,2117,32.2
11004,11004,26Q172,176,176,31,2015,QUEENS,584,2796,20.9
11004,11004,26Q172,312,145,14,2016,QUEENS,584,2796,20.9
11004,11004,26Q172,345,189,33,2017,QUEENS,584,2796,20.9
11004,11004,26Q172,344,148,24,2019,QUEENS,584,2796,20.9
11004,11004,26Q172,336,155,21,2020,QUEENS,584,2796,20.9
11005,11004,NA,NA,NA,NA,NA,NA,584,2796,20.9
11040,11004,NA,NA,NA,NA,NA,NA,584,2796,20.9
11101,11101,24Q560,18,18,5,2015,QUEENS,626,3455,18.1
11101,11101,30Q111,8,8,5,2015,QUEENS,626,3455,18.1
11101,11101,30Q291,55,55,6,2015,QUEENS,626,3455,18.1
11101,11101,24Q560,31,15,5,2016,QUEENS,626,3455,18.1
11101,11101,30Q111,33,11,5,2016,QUEENS,626,3455,18.1
11101,11101,30Q291,132,55,5,2016,QUEENS,626,3455,18.1
11101,11101,24Q560,50,35,5,2017,QUEENS,626,3455,18.1
11101,11101,30Q111,24,5,5,2017,QUEENS,626,3455,18.1
11101,11101,30Q291,141,65,11,2017,QUEENS,626,3455,18.1
11101,11101,24Q560,53,31,10,2019,QUEENS,626,3455,18.1
11101,11101,30Q111,26,5,5,2019,QUEENS,626,3455,18.1
11101,11101,30Q291,143,57,12,2019,QUEENS,626,3455,18.1
11101,11101,24Q560,45,23,5,2020,QUEENS,626,3455,18.1
11101,11101,30Q111,32,5,5,2020,QUEENS,626,3455,18.1
11101,11101,30Q291,146,100,6,2020,QUEENS,626,3455,18.1
11102,11102,30Q235,9,9,5,2015,QUEENS,609,3044,20
11102,11102,30Q286,9,9,5,2015,QUEENS,609,3044,20
11102,11102,30Q235,76,5,5,2016,QUEENS,609,3044,20
11102,11102,30Q286,82,25,5,2016,QUEENS,609,3044,20
11102,11102,30Q235,49,6,5,2017,QUEENS,609,3044,20
11102,11102,30Q286,84,29,5,2017,QUEENS,609,3044,20
11102,11102,30Q235,38,5,5,2019,QUEENS,609,3044,20
11102,11102,30Q286,74,18,5,2019,QUEENS,609,3044,20
11102,11102,30Q235,36,5,5,2020,QUEENS,609,3044,20
11102,11102,30Q286,88,27,5,2020,QUEENS,609,3044,20
11103,11103,30Q010,89,89,5,2015,QUEENS,574,3075,18.7
11103,11103,30Q010,302,84,7,2016,QUEENS,574,3075,18.7
11103,11103,30Q010,250,56,5,2017,QUEENS,574,3075,18.7
11103,11103,30Q010,278,43,5,2019,QUEENS,574,3075,18.7
11103,11103,30Q010,273,57,5,2020,QUEENS,574,3075,18.7
11104,11104,NA,NA,NA,NA,NA,NA,492,2212,22.2
11105,11105,30Q122,91,91,71,2015,QUEENS,488,2989,16.3
11105,11105,30Q141,182,182,29,2015,QUEENS,488,2989,16.3
11105,11105,30Q122,81,78,49,2016,QUEENS,488,2989,16.3
11105,11105,30Q141,402,168,31,2016,QUEENS,488,2989,16.3
